inputs/gate/gate.sh.tar.gz,73039,ccsrm02.in2p3.fr:tbn18.nikhef.nl:marsedpm.in2p3.fr
inputs/gate/release_Gate7.1_all.tar.gz,501843312,bohr3226.tier2.hep.manchester.ac.uk
inputs/gate/file-66406575341200.zip,55600,dc2-grid-64.brunel.ac.uk
inputs/merge/merge.sh.tar.gz,90104427,tbn18.nikhef.nl
inputs/merge/file-66406575341200.zip,55600,dc2-grid-64.brunel.ac.uk
